"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,197156.110211038,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,39348.620035,91513.5796,7090826.5,0,1846577.644,10083168.1,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,184488.504045167,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,40891.93704,151657.8722,7090826.5,0,2898848.34,9111304.458,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,174586.765560576,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,43107.560205,216211.6565,7090826.5,0,4226391.39,8400357.913,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,161975.608230652,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,49104.71763,328781.218,7090826.5,0,6713342.035,7642414.023,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,154600.043896751,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,52125.715475,399542.08,7090826.5,0,8348181.7475,7281632.455,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,194267.742340096,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,39612.95075,135422.399,9225808,0,1840841.195,9719166.793,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,182420.060396769,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,41177.640425,190158.833,9225808,0,2650398.235,8935281.438,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,170393.130168029,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,45716.58875,293968.203,9225808,0,4231224.6165,8093317.793,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,159401.802397626,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,50525.292835,408459.4385,9225808,0,6031126.55,7518987.873,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,150941.127680676,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,52932.20311,553048.4875,9225808,0,8212850.68,7089632.9625,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,177885.33359892,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,41530.60172,241074.84925,12808897,0,1648378.543,8818580.679,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,166937.443134704,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,44497.858275,331252.14,12808897,0,2373063.045,8096490.451,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,158770.725838744,"SSP3","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,47477.42697,472470.9185,12808897,0,3307598.66,7572068.451,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,151338.547381716,"SSP3","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,51925.56637,639000.2935,12808897,0,4435799.02,7161175.0405,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,145914.476412671,"SSP3","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,54388.58887,784996.877,12808897,0,5515386.895,6891687.7075,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,185777.427482584,"SSP4","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,40890.21628,212439.6082,9472056,0,1658170.077,9171547.18,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,176515.307273724,"SSP4","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,43183.033005,285007.4355,9472056,0,2302335.312,8547615.368,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,164667.776789942,"SSP4","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,46225.983095,385862.9165,9472056,0,3359673.675,7877456.9335,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,157135.729177909,"SSP4","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,50827.433885,492713.0985,9472056,0,4676363.675,7423753.6975,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,149315.299280303,"SSP4","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,54080.543975,641173.5505,9472056,0,6384088.24,7006060.6175,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,212310.61043986,"SSP5","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,38107.25787,68119.6988,7660461.5,0,1983829.077,10986827.928,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,197655.295443677,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,39554.06085,110018.09915,7660461.5,0,3152907.255,9938819.225,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,185661.65913687,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,41125.55944,165764.72085,7660461.5,0,4993751.933,8994612.4575,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,173716.387434074,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,46922.90645,260111.3525,7660461.5,0,7943318.4,8173546.89,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,161538.473288195,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,51678.042435,357098.762,7660461.5,0,11584071.7875,7549721.931,0,0,0,0,0,0,45878.3322298,38107.25787,54388.58887,328634.723522,68119.6988,784996.877,0,0,0,4492740.7211,1648378.543,11584071.7875,8323409.13462,6891687.7075,10986827.928
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,212591.647382163,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,82166.5838,85586.12025,7090826.5,0,2345326.2495,12133381.3,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,196709.672435903,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,85854.18761,138634.3373,7090826.5,0,3619945.5745,10996115.78,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,180300.806359404,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,89450.835675,222548.796,7090826.5,0,5951914.6015,9766892.2575,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,169383.111571618,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,98258.216815,339050.113,7090826.5,0,9046754.37,8929951.14,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,158906.359106638,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,103453.3029,442508.0775,7090826.5,0,12290767.985,8355672.15,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,209412.93418529,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,83014.5974,118534.5583,9225808,0,2246130.918,11842023.715,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,191610.697942817,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,86764.49379,203120.1185,9225808,0,3698550.731,10501177.015,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,175588.721760982,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,90697.389905,287606.1515,9225808,0,5548912.673,9498988.06,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,164536.837632724,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,100362.58685,439652.5325,9225808,0,8524222.075,8671193.65,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,155527.532441439,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,105477.45855,561651.5725,9225808,0,11118919.8575,8174453.26,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,187859.137920224,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,86860.69695,252833.2973,12808897,0,2226605.71,10356382.815,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,173487.326887035,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,90256.615567,343505.5975,12808897,0,3164188.9285,9440901.82,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,165296.739101001,"SSP3","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,96552.027135,487238.569,12808897,0,4285427.45,8857345.465,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,154433.133826279,"SSP3","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,103455.4583,649795.8805,12808897,0,6072199.845,8176305.385,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,147900.935030894,"SSP3","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,107508.42705,833340.3725,12808897,0,7765346.04,7817411.0725,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,196365.557833993,"SSP4","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,86153.027515,220487.914,9472056,0,2163165.9015,10870984.095,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,183739.9827789,"SSP4","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,89694.6487215,294636.528,9472056,0,3188055.8335,9942317.25,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,171146.949024671,"SSP4","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,93134.554965,394711.4395,9472056,0,4462557.3125,9169787.37,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
"robust_protection_migration_off+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,163144.859243074,"SSP4","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","No migration","Migrationcost 3.0","Migrationlevel  10.0",0,0,99808.70745,528987.565,9472056,0,6213424.245,8615053.87,0,0,0,0,0,0,93046.18959674,76988.22595,107508.42705,338613.991862,66358.7954,833340.3725,0,0,0,6115814.24054,2163165.9015,16187017.775,9777343.3876,7817411.0725,13369088.895
