"locationid","time","ssp","pfl","dr","slr","migrlevel","migration_submergence_cummulative_2p0","landloss_submergence_cummulative_2p0","migration_submergence_cummulative_3p0","landloss_submergence_cummulative_3p0","migration_submergence_cummulative_4p0","landloss_submergence_cummulative_4p0","landloss_change3_2","landloss_change3_4","migration_change3_2","migration_change3_4"
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Migrationlevel   1.0",25914.72879,124863.2563,21390.16728,122051.5588,19648.91852,120809.9405,2.30369650960983,-1.01728999793815,21.1525298085467,-8.1404167494664
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Migrationlevel  10.0",33023.912095,135792.3272,28040.956675,132604.1425,23792.52168,129798.18415,2.40428740753707,-2.11604124659981,17.7702760920513,-15.1508204382617
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Migrationlevel   1.0",18886.600475,61196.82355,17284.375305,60574.818815,15607.67635,59939.541565,1.02683713656602,-1.04874808117905,9.26978928498798,-9.70066273968819
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Migrationlevel  10.0",28271.8055,68648.2301,23613.903745,66972.15805,19951.08366,65158.5748,2.50264005043511,-2.70796597094275,19.7252508746516,-15.5112857431528
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Migrationlevel   1.0",35472.0868,242753.184,30503.74775,237338.389,26962.0589,234349.485,2.28146614747605,-1.2593428364427,16.2876348529993,-11.6106679055527
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Migrationlevel  10.0",45525.9417,263408.879,39718.72685,257551.8055,32819.5276,250072.4235,2.27413412560994,-2.90403011754464,14.6208484273206,-17.3701419888286
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 low","Migrationlevel   1.0",24769.310375,126692.15295,21328.66732,124944.38545,19898.38053,123652.60675,1.39883636523981,-1.03388295148079,16.131542601228,-6.70593604626584
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 low","Migrationlevel  10.0",34054.9606,139882.5812,29003.84513,136644.59265,24689.160345,133720.0693,2.36964265266883,-2.14024081984045,17.4153304410504,-14.8762509441796
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","H++","Migrationlevel   1.0",50392.64395,390712.2235,44834.9324,383422.3225,39060.0547,376199.92885,1.90127193233514,-1.88366540657006,12.3959405144548,-12.88030870322
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","H++","Migrationlevel  10.0",60300.24285,418135.159,50182.6635,406517.0475,45690.93935,402056.401,2.85796415462749,-1.09728399520563,20.1615032848944,-8.95074879793896
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Migrationlevel   1.0",25455.38007,125336.9224,23015.98484,123629.191,19410.214675,121486.1995,1.38133347487487,-1.73340251009165,10.5987001944862,-15.6663735663114
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Migrationlevel  10.0",30253.61037,134448.989,25375.6795,131105.3092,21171.08807,128685.3847,2.5503771131795,-1.84578680662613,19.2228581307547,-16.5693747432458
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Migrationlevel   1.0",19971.63282,62355.86792,18019.36199,61417.4198,15449.65827,60423.88187,1.52798362916573,-1.61768099870585,10.8342949716168,-14.2607919271841
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Migrationlevel  10.0",25386.558135,67745.31605,21664.05289,66178.11825,17774.79927,64679.08565,2.36815104666412,-2.26514842011241,17.182866308078,-17.9525670461932
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Migrationlevel   1.0",35556.913,243884.823,31016.9832,240260.1955,26961.725,235469.3415,1.50862588472338,-1.99402734607364,14.6369160750617,-13.0743153641067
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Migrationlevel  10.0",43627.70235,261508.4585,35815.0595,254743.906,30742.07275,250365.22,2.65543251111178,-1.71885799694066,21.8138485851182,-14.1643957062252
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 low","Migrationlevel   1.0",25667.30472,128637.4446,22588.70165,126702.7863,19333.115355,124331.1425,1.52692640509043,-1.87181661055547,13.6289509583212,-14.4124542678175
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 low","Migrationlevel  10.0",31375.122205,138710.61785,26478.948195,135064.2586,21921.6195,132545.90695,2.69972181226633,-1.86455815632041,18.4908175881568,-17.2111394358956
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","H++","Migrationlevel   1.0",49416.0795,390895.6245,44397.43795,384389.2153,40316.88745,380491.2195,1.69266174518502,-1.01407522501841,11.3038990124879,-9.19095940760248
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","H++","Migrationlevel  10.0",58888.60705,416970.958,48976.9327,405496.1085,43824.633,399861.599,2.82982974668918,-1.38953479007308,20.2374338358678,-10.5198496842576
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Migrationlevel   1.0",25584.787565,125313.8995,21943.68084,123365.7991,20110.16571,122350.4501,1.57912518235372,-0.823039292419257,16.5929624639947,-8.3555495696865
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Migrationlevel  10.0",28645.337525,133235.3541,23202.67968,129851.23665,20469.727205,128236.1898,2.60614957339337,-1.24376701498284,23.4570227235064,-11.7786070949198
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Migrationlevel   1.0",20311.617595,62374.35415,18114.93534,61567.77355,15953.647305,60846.36068,1.310069462468,-1.17173779138551,12.1263599001066,-11.9309729482037
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Migrationlevel  10.0",23513.51964,66955.0992,19119.291245,65172.81065,16413.20846,63987.7468,2.73471181037671,-1.81834086666017,22.9832180424008,-14.153677300709
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Migrationlevel   1.0",34787.1836,243666.976,31082.99615,240151.1755,28243.68655,238003.5525,1.46399470778355,-0.894279611802284,11.9170862169283,-9.13460718618659
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Migrationlevel  10.0",40919.9729,259100.9445,33829.8721,252639.4835,29720.6401,249261.71,2.55758162203495,-1.33699351075502,20.9581070216343,-12.1467559435438
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 low","Migrationlevel   1.0",25327.7903,128449.02705,22533.1953,126767.91985,20732.222075,125811.0739,1.32612982999894,-0.754801333911769,12.4021247887556,-7.99253368651182
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 low","Migrationlevel  10.0",29700.474395,137398.05605,24404.15745,134049.0523,21221.02325,131855.3832,2.49834198193731,-1.63646744408949,21.7025191541698,-13.0434095359436
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","H++","Migrationlevel   1.0",48044.5234,389231.954,43628.93585,384164.457,40233.7531,379477.43125,1.31909574341492,-1.2200571043458,10.1207775618942,-7.78195178005929
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","H++","Migrationlevel  10.0",59074.1918,416140.845,48200.72235,405268.5475,43837.95235,398327.903,2.68273902997616,-1.71260378897279,22.5587271722703,-9.05125439473833
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Migrationlevel   1.0",25761.637325,125253.68225,22189.336295,123121.66985,20268.43368,121868.59985,1.7316305103703,-1.0177493543798,16.0991792747084,-8.6568727854778
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Migrationlevel  10.0",28266.776205,135722.6876,21435.725905,128971.2463,19206.999175,127151.61615,5.23484225646349,-1.41088048863803,31.8675949220204,-10.3972533511456
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Migrationlevel   1.0",21038.66749,62352.9317,18308.595175,61477.09955,16743.359615,60699.9713,1.42464780611141,-1.2640938750989,14.9114243277816,-8.5491843860161
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Migrationlevel  10.0",23833.52626,69663.14675,17786.36791,64557.7087,15731.827025,63688.1801,7.90833217722301,-1.34690127253541,33.9988376525154,-11.5512109914519
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Migrationlevel   1.0",34408.3665,243260.6955,30622.75425,240149.509,27826.3903,236931.6065,1.29552065834122,-1.33995797592907,12.3620893767255,-9.13165395630604
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Migrationlevel  10.0",40976.2907,263620.233,32204.3117,251221.114,28616.69325,247582.4805,4.93554017119756,-1.44837885720067,27.2385234676511,-11.1401804932847
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 8.5 low","Migrationlevel   1.0",26057.09065,128359.73325,23214.9104,126697.9856,20992.15123,125139.071,1.31158174467456,-1.23041782599581,12.2429085489815,-9.57470492757104
"GLOBAL_000",2100,"SSP5","Table protection levels","Discount rate 6.0","RCP 8.5 low","Migrationlevel  10.0",29809.6496,140113.34635,23086.8983,133160.58025,20179.75705,131047.69015,5.22133959385477,-1.58672341021134,29.119335185879,-12.5921689965603
