"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,30180.9827041943,"SSP4","Table protection levels","Discount rate 3.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",69459.809,3514388.917,421873.905,28282.49175,9472056,0.733312904822353,583785.223,3172526.666,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36485.1327095125,"SSP4","Table protection levels","Discount rate 4.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",65511.34365,3219393.7315,418723.358,29301.6438,9472056,0.691627495128829,711991.4275,3624140.542,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41699.3534349296,"SSP4","Table protection levels","Discount rate 6.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",61937.93895,3006516.113,415173.9625,30665.66965,9472056,0.653901739495628,892924.448,3997204.6015,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,22946.3630433064,"SSP5","Table protection levels","Discount rate 0.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",65429.1099,7971621.1635,409957.5255,23894.9939,7660461.5,0.854114466863387,1224451.605,2548918.411,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,25681.0941451769,"SSP5","Table protection levels","Discount rate 1.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",64149.33235,7869748.075,420589.9315,23849.4505,7660461.5,0.837408194662946,1037167.9405,2817514.6655,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,30746.8851578701,"SSP5","Table protection levels","Discount rate 3.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",60300.24285,7498760.0985,418135.159,23929.9583,7660461.5,0.787162011714307,987826.04,3282563.078,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36862.6131029446,"SSP5","Table protection levels","Discount rate 4.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",58888.60705,7416821.755,416970.958,25732.3843,7660461.5,0.768734456142101,1169863.1675,3688515.2805,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,41271.2310770843,"SSP5","Table protection levels","Discount rate 6.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel  10.0",59074.1918,7435242.5825,416140.845,28824.65,7660461.5,0.771157087598443,1485648.2865,3994250.2315,68567.4592,58888.60705,83395.84135,0.758793789679585,0.60810997738525,0.963898644960499,418863.8135,409957.5255,425290.704,28193.538898,23849.4505,37907.9056,4790637.11882,2526077.6625,7971621.1635,809820.62358,459958.8665,1485648.2865,3198103.85452,2290888.4105,4018050.991
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,28177.0479771104,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",27881.563825,1974891.3045,68071.7149,29617.4737,7090826.5,0.393206120964883,881760.5855,2017901.411,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35957.2007380817,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24053.79586,1657582.7195,67075.51455,27904.72285,7090826.5,0.339224149117173,760830.2725,2365917.878,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45058.4162398074,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21622.77953,1443002.5215,66191.76025,29126.65305,7090826.5,0.304940186168707,803565.535,2690441.725,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52911.4837456737,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",19136.31702,1296966.513,65147.48575,27829.73875,7090826.5,0.269874280804925,811869.8115,2936697.962,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62196.8638595734,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",17739.81065,1152909.2525,64450.11695,30221.0164,7090826.5,0.250179730811352,1040917.967,3247124.8,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,28147.4734189715,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",29137.90314,1828753.0785,68136.98,32497.9051,9225808,0.315830365643855,795337.0555,2006400.1075,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36179.0127886627,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24987.30193,1511600.442,66999.33975,30650.5518,9225808,0.270841339100055,683381.7165,2355946.386,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45203.3676121328,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22804.86221,1306017.8705,66171.4779,32942.52995,9225808,0.247185527923408,739140.149,2676648.4345,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53390.5934449229,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",20036.341075,1154841.6715,65124.081,30952.5279,9225808,0.217177087090908,757026.903,2938658.7825,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62733.3416966591,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",18427.70986,1011684.923,64377.67,33809.0874,9225808,0.199740877546986,991509.1885,3248515.654,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,28017.6451268401,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",30750.309595,1573257.1985,68245.81725,38388.21695,12808897,0.240069926356657,560035.53,1951702.3357,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36020.3255965803,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",26946.073065,1274185.9435,67004.9897,37138.14355,12808897,0.210369972254442,493717.856,2295843.5335,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45436.2549561355,"SSP3","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24339.062345,1058187.8735,66244.46025,38398.6933,12808897,0.190016848015875,524346.693,2647868.1905,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53475.6971030626,"SSP3","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21453.43469,921470.8555,65164.2024,36806.1408,12808897,0.167488540894661,572371.576,2918178.0345,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,63228.9977121744,"SSP3","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",20147.10343,799888.868,64469.5154,44333.72125,12808897,0.157289916766448,749031.357,3239902.9285,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,27672.5626139846,"SSP4","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",28947.108285,1708766.426,68513.00745,32797.6776,9472056,0.305605333044906,694338.659,1974024.435,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35714.9868340585,"SSP4","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",25316.593985,1388385.0395,67309.6013,31430.4245,9472056,0.267276650233065,583939.023,2334738.0705,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44975.6364510749,"SSP4","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22445.84301,1164482.987,66323.05035,32033.8628,9472056,0.236969069967492,627892.107,2665539.7835,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53201.7701903377,"SSP4","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",19601.701795,1023860.767,65179.64515,31057.91425,9472056,0.206942418784264,678943.906,2930715.965,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62465.1719358359,"SSP4","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",18248.863615,897419.4395,64517.61495,36922.54725,9472056,0.192660005546842,909836.7065,3230846.937,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,29239.3490610328,"SSP5","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",26322.040505,2271777.925,66480.27775,28532.74725,7660461.5,0.34360906983215,1278010.6765,2114728.42235,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36173.4270278309,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",23613.903745,2008532.4235,66972.15805,27503.9158,7660461.5,0.308256933932766,1084124.566,2412129.2785,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44433.3744611237,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21664.05289,1832821.7085,66178.11825,28123.96805,7660461.5,0.282803495455202,1087246.668,2682298.3735,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52665.4688166175,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",19119.291245,1649403.6695,65172.81065,27266.508,7660461.5,0.249584065463941,1075572.1445,2964485.7625,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,61636.2782900725,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",17786.36791,1489960.246,64557.7087,29587.7928,7660461.5,0.232184025857972,1418305.625,3261582.707,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,27316.2644071188,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",33411.88675,2639145.9475,135043.9103,24808.3654,7090826.5,0.471198762936873,819055.872,2134687.922,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,34926.5136298034,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",28405.153685,2228637.6095,133046.2271,23746.55905,7090826.5,0.400590166534183,715158.8905,2530344.399,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43353.7725361083,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",26089.56903,2017179.725,131407.0242,25212.8037,7090826.5,0.36793410514275,781020.686,2871061.5155,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52441.3560176585,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22933.009,1737841.7155,129793.27695,24379.00235,7090826.5,0.323417996477562,800938.747,3283673.137,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
